sample_id,latitude,longitude,timestamp,year,region,district,mountain_belt,label_landslide,risk_category,susceptibility_score,geotechnical_fs,elevation,slope,aspect,curvature,plan_curvature,profile_curvature,roughness,twi,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_48h,rain_72h,rain_7d,rain_15d,rain_30d,soil_type,soil_depth,lithology,lithology_grade,geomorphology,landcover,lulc_class,ndvi,distance_to_stream_m,flow_accumulation,distance_to_fault_km,sar_coherence_loss,sar_backscatter_diff_db,ndvi_change,population_density,distance_to_road_m,distance_to_bridge_m,distance_to_hospital_m,gsi_susceptibility,data_quality,source_count
SMP-NEG-01998,31.03127,77.06527,2022-11-15T12:00:00,2022,Himachal Pradesh,Shimla,Himalayas,0,LOW,0.189,3.996,1789.6989490112187,9.8,187.86,0.0018668309022002116,0.0,0.0,0.8250339557946814,3.03,0.2,5.6,12.0,16.1,25.1,37.5,71.9,138.1,176.9,287.9,Residual Sandy Loam Over Crystalline Rock,0.61,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.686,1677.8,61.2,8.57,0.124,0.03,0.016,42.5,2862.5,7326.6,22808.3,Low,VALID,4
SMP-NEG-02180,31.14484,77.17884,2023-01-15T12:00:00,2023,Himachal Pradesh,Shimla,Himalayas,0,LOW,0.168,2.387,1787.8082225168346,3.17,298.26,0.02160072486890355,0.0,0.0,0.3365602332358665,4.83,3.1,7.4,12.9,27.0,49.4,74.2,86.1,166.6,279.1,338.4,Residual Sandy Loam Over Crystalline Rock,0.87,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.678,1877.0,36.1,25.31,0.074,-0.18,-0.022,88.3,2530.6,11399.7,30076.0,Low,VALID,4
SMP-NEG-00466,24.72765,93.55665,2021-12-15T12:00:00,2021,Manipur,Noney,Himalayas,0,LOW,0.173,3.95,30.0,1.96,232.47,0.05,0.0,0.0,0.2,4.39,1.0,1.5,8.8,18.2,31.2,44.9,61.5,101.1,219.5,394.6,Residual Sandy Loam Over Crystalline Rock,1.08,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.666,2970.4,101.6,42.73,0.052,-0.34,-0.005,83.2,2934.4,6566.9,21166.7,Low,VALID,4
SMP-POS-02726,31.10683,77.14394,2023-08-14T07:15:00,2023,Himachal Pradesh,Shimla,Himalayas,1,CRITICAL,0.964,0.835,2090.3252548444752,37.51,168.9,-0.423581133383119,-0.034372813969827554,-0.3796135069813063,4.465525729479318,5.99,0.3,0.5,1.9,7.8,49.4,69.1,80.0,93.2,113.9,253.2,Weathered Phyllite & Colluvial Soil,4.5,Jutogh Group Carbonaceous Phyllite & Schist,5,Denudational Ridge & Spring Hollow,Dense Deodar Pine Forest & Heritage Railway,3,0.488,47.5,856.1,2.52,0.797,4.35,-0.289,952.0,84.6,155.1,3421.1,Very High,VALID,4
SMP-NEG-00780,23.77434,92.76434,2018-03-15T12:00:00,2018,Mizoram,Aizawl,Himalayas,0,LOW,0.238,4.621,656.0698534468352,2.26,187.26,0.02141301016149588,0.0,0.0,0.21581903143185519,5.8,1.3,1.8,6.2,14.9,25.5,51.7,80.5,121.5,166.9,312.1,Residual Sandy Loam Over Crystalline Rock,0.4,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.734,1338.5,18.5,43.59,0.107,0.75,0.072,87.7,2139.8,10326.6,17718.2,Low,VALID,4
SMP-POS-00507,23.72257,92.71741,2024-05-28T06:00:00,2024,Mizoram,Aizawl,Himalayas,1,CRITICAL,0.941,0.685,1146.0032060390301,42.55,116.81,-0.6194359837325858,-0.3027111104033071,-0.4465413578194348,5.05111947300015,9.73,0.0,0.4,2.0,16.4,69.5,93.0,114.6,163.2,181.3,246.7,Sandstone & Siltstone Weathered Overburden,4.97,Surma Group Sandstone & Shale Intercalations,5,Anticlinal Ridge Flank & Stone Quarry Cut,Quarry Site & Peri-Urban Hill Settlement,3,0.365,64.3,628.2,4.87,0.904,4.32,-0.4,803.0,13.2,711.6,5598.2,High,VALID,4
SMP-POS-02835,11.53354,76.1361,2024-07-30T02:00:00,2024,Kerala,Wayanad,Western Ghats,1,CRITICAL,0.809,0.643,1003.4307586862651,42.04,225.46,-0.5018492679997355,-0.1495769804051835,-0.3422760933296103,5.178209372849584,12.13,1.9,6.0,8.8,18.5,58.4,120.0,130.5,214.4,454.5,713.1,Colluvium / Saprolite & Boulders,2.67,Charnockite & Weathered Hornblende-Biotite Gneiss,4,High-Relief Structural Escarpment,Tea Plantation & Shola Evergreen Forest,3,0.433,50.8,738.3,2.16,0.871,5.2,-0.402,459.2,67.2,489.8,3901.9,Very High,VALID,4
SMP-POS-00186,19.15571,73.68582,2014-07-30T03:00:00,2014,Maharashtra,Pune,Western Ghats,1,CRITICAL,0.979,0.81,684.2854133225608,31.67,174.27,-0.22648402025612008,-0.8209253325808782,-0.47137037302555984,3.7237501452797765,8.07,1.6,3.5,6.8,22.1,78.8,178.4,238.2,346.4,680.3,862.3,Weathered Basalt & Clayey Silt,2.94,Deccan Trap Basaltic Lava Flows (Amygdaloidal Basalt),5,Terraced Basaltic Ridge,Agricultural Paddy Terraces & Slope Cuts,2,0.647,48.8,869.0,12.43,0.814,2.71,-0.451,185.4,29.6,1558.6,20486.0,High,VALID,4
SMP-POS-00438,31.10848,77.1387,2023-08-14T07:15:00,2023,Himachal Pradesh,Shimla,Himalayas,1,HIGH,0.903,1.054,2013.5578738505146,32.17,163.1,-0.050705367134521784,-0.4042084314282409,-0.09983590044631716,3.606298817959561,10.92,0.3,0.6,2.3,9.2,58.4,81.7,94.5,110.2,134.6,299.3,Weathered Phyllite & Colluvial Soil,3.15,Jutogh Group Carbonaceous Phyllite & Schist,4,Denudational Ridge & Spring Hollow,Dense Deodar Pine Forest & Heritage Railway,1,0.508,72.6,579.3,2.05,0.874,3.63,-0.447,1009.2,110.0,136.9,3396.9,Very High,VALID,4
SMP-POS-00941,18.91794,73.2404,2023-07-19T22:30:00,2023,Maharashtra,Raigad,Western Ghats,1,CRITICAL,0.903,0.814,540.0539624951413,48.56,269.3,-0.5121116633429803,0.004093238817293787,-0.5061503935020542,5.2668627103943715,8.39,1.2,4.2,21.1,38.0,71.6,119.7,168.9,255.7,531.5,980.3,Basaltic Boulder Colluvium,3.62,Deccan Volcanic Basalt Jointed Columnar,2,Escarpment & Talus Cone,Dense Scrub & Tribal Hamlet,3,0.66,145.7,190.0,7.3,0.864,3.68,-0.521,99.6,585.8,5525.4,16774.5,Very High,VALID,4
SMP-POS-00344,14.36185,74.57794,2024-07-16T08:30:00,2024,Karnataka,Uttara Kannada,Western Ghats,1,CRITICAL,0.915,0.672,62.027253629069435,46.35,263.5,-0.398402377758877,-0.10108272030537402,-0.17161057411125977,5.626943323591296,7.47,2.0,4.4,10.0,37.1,88.4,182.9,265.4,401.9,699.1,1239.7,Laterite Over Crystalline Gneiss,2.22,Peninsular Gneiss Overlain by Deep Laterite Soil,5,Coastal Hill Foot & Gangavali River Scour,National Highway NH-66 Corridor & Scrub,1,0.331,32.4,266.5,9.19,0.784,3.37,-0.355,107.8,8.4,639.5,7674.9,Very High,VALID,4
SMP-NEG-00224,11.46142,76.35642,2021-02-15T12:00:00,2021,Kerala,Malappuram,Western Ghats,0,LOW,0.216,2.785,30.0,8.11,263.99,0.03466502115064243,0.0,0.0,0.6532743388085306,5.8,2.5,3.4,11.1,24.7,40.9,68.8,97.1,156.4,238.3,321.5,Residual Sandy Loam Over Crystalline Rock,1.01,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.746,538.8,53.1,12.6,0.21,-0.07,0.031,126.0,4845.5,2720.4,31896.0,Low,VALID,4
SMP-POS-02185,11.53624,76.13477,2024-07-30T02:00:00,2024,Kerala,Wayanad,Western Ghats,1,CRITICAL,0.816,0.783,1061.8226157901863,37.2,239.94,-1.119049031111457,-0.5787162050321417,-0.769665136032749,4.259208538762478,9.03,2.1,6.6,9.6,20.2,63.7,131.0,142.4,233.9,495.9,778.1,Colluvium / Saprolite & Boulders,4.85,Charnockite & Weathered Hornblende-Biotite Gneiss,4,High-Relief Structural Escarpment,Tea Plantation & Shola Evergreen Forest,2,0.374,40.8,406.3,1.33,0.88,3.74,-0.376,500.5,173.6,539.5,4834.1,Very High,VALID,4
SMP-POS-01154,31.54641,78.12335,2021-08-11T11:45:00,2021,Himachal Pradesh,Kinnaur,Himalayas,1,HIGH,0.79,0.909,2110.0416467657838,61.91,172.95,-0.5470593662926456,-0.14357520173000843,-0.12500176292640458,7.340679537438261,10.32,0.0,0.0,0.0,1.7,1.7,2.8,6.2,12.2,57.3,136.1,Jointed Quartzite & Gneiss Boulders,3.08,Wangtu Gneissic Complex with Intense Jointing,3,Steep Valley Gorge of Sutlej River,National Highway NH-05 Cut & Sparse Pine,2,0.445,50.6,333.9,1.81,0.904,4.82,-0.262,87.6,2.0,1663.7,15218.7,Very High,VALID,4
SMP-NEG-01410,14.42328,74.64128,2022-12-15T12:00:00,2022,Karnataka,Uttara Kannada,Western Ghats,0,LOW,0.059,2.791,30.0,5.78,12.32,0.008564951718399738,0.0,0.0,0.5620082516555686,4.72,2.3,3.0,10.1,17.0,22.2,54.8,81.8,155.5,257.4,377.9,Residual Sandy Loam Over Crystalline Rock,0.85,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.696,2309.7,10.7,9.94,0.19,0.42,0.046,118.4,4756.5,3888.0,15256.7,Low,VALID,4
SMP-POS-00055,11.38426,76.27948,2019-08-08T19:30:00,2019,Kerala,Malappuram,Western Ghats,1,CRITICAL,0.794,0.776,604.0569562875993,34.2,226.43,-0.3867505004071221,-0.5573895920052641,-0.24644975512710754,3.5980649132401377,9.86,1.8,4.7,10.6,29.8,58.0,116.1,180.5,265.0,318.7,770.0,Colluvial Debris & Saprolite,3.17,Hornblende Gneiss & Charnockite Complex,4,Colluvial Fan & Valley Fill,Rubber Plantation & Rural Settlement,2,0.578,204.9,2252.7,3.67,0.79,2.96,-0.311,278.6,55.7,2221.1,9258.1,High,VALID,4
SMP-POS-02475,18.92471,73.2455,2023-07-19T22:30:00,2023,Maharashtra,Raigad,Western Ghats,1,HIGH,0.878,1.093,323.619544855966,42.25,264.07,-0.12790060426602676,-0.5042537013920321,-0.2852603439036044,4.719029695297852,10.21,1.0,3.5,17.4,31.3,59.0,98.7,139.2,210.7,437.9,807.7,Basaltic Boulder Colluvium,2.24,Deccan Volcanic Basalt Jointed Columnar,3,Escarpment & Talus Cone,Dense Scrub & Tribal Hamlet,1,0.666,328.8,1146.9,6.01,0.833,4.2,-0.347,101.5,2515.9,7881.4,13298.7,Very High,VALID,4
SMP-POS-01908,31.54733,78.12142,2021-08-11T11:45:00,2021,Himachal Pradesh,Kinnaur,Himalayas,1,CRITICAL,0.793,0.704,2169.845657906418,59.27,154.24,-0.14661653120114976,-0.2585616356442983,-0.02153778540611817,7.1461467706386905,10.66,0.0,0.0,0.0,1.8,1.8,2.9,6.4,12.7,59.6,141.6,Jointed Quartzite & Gneiss Boulders,4.58,Wangtu Gneissic Complex with Intense Jointing,3,Steep Valley Gorge of Sutlej River,National Highway NH-05 Cut & Sparse Pine,1,0.517,55.2,965.3,1.42,0.962,4.14,-0.354,88.7,2.0,1196.1,12703.5,Very High,VALID,4
SMP-NEG-00355,19.12012,73.64712,2021-02-15T12:00:00,2021,Maharashtra,Pune,Western Ghats,0,LOW,0.221,3.633,370.4741033025035,4.67,347.8,-0.025330139755247123,0.0,0.0,0.33612779259040043,4.13,3.7,9.3,14.6,24.9,38.3,71.3,110.5,166.5,236.7,376.0,Residual Sandy Loam Over Crystalline Rock,0.93,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.669,1228.7,47.5,28.75,0.059,-0.32,-0.003,127.6,1351.0,4383.2,19136.8,Low,VALID,4
SMP-NEG-00811,18.88048,73.20148,2022-01-15T12:00:00,2022,Maharashtra,Raigad,Western Ghats,0,LOW,0.16,3.457,163.27649294288227,9.8,174.71,0.0012862165629600538,0.0,0.0,0.6871105839685956,5.8,1.8,5.0,10.2,20.8,36.1,52.2,95.7,184.8,221.4,359.1,Residual Sandy Loam Over Crystalline Rock,1.11,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.869,2909.0,155.0,21.19,0.167,0.04,0.023,116.1,5027.8,7645.6,16619.6,Low,VALID,4
SMP-NEG-01161,19.19673,73.72373,2021-11-15T12:00:00,2021,Maharashtra,Pune,Western Ghats,0,LOW,0.114,4.189,96.40584502070885,9.8,306.33,-0.02366515094453373,0.0,0.0,0.7237211973240693,4.97,1.6,7.3,12.1,18.6,25.3,35.5,60.6,118.4,222.6,390.5,Residual Sandy Loam Over Crystalline Rock,0.72,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.844,2062.6,244.0,42.38,0.119,0.77,0.039,29.6,4350.6,2919.3,32588.2,Low,VALID,4
SMP-POS-02424,14.36934,74.58341,2024-07-16T08:30:00,2024,Karnataka,Uttara Kannada,Western Ghats,1,CRITICAL,0.863,0.325,50.0,47.41,251.92,-0.4800481245921049,-0.04661265269303139,-0.5654460107347699,5.398564382519665,11.67,1.7,3.9,8.7,32.3,77.0,159.3,231.0,349.9,608.6,1079.2,Laterite Over Crystalline Gneiss,4.6,Peninsular Gneiss Overlain by Deep Laterite Soil,5,Coastal Hill Foot & Gangavali River Scour,National Highway NH-66 Corridor & Scrub,1,0.52,20.3,142.7,6.45,0.824,3.65,-0.181,158.9,8.9,410.6,7364.6,Very High,VALID,4
SMP-POS-00548,10.14928,77.01669,2020-08-06T22:45:00,2020,Kerala,Idukki,Western Ghats,1,CRITICAL,0.895,0.607,1677.571107810723,42.0,265.28,-0.5257891155639534,-0.556678417783746,-0.1593563490286512,4.704413176137582,7.66,1.7,5.8,20.4,47.5,104.8,184.4,259.5,473.5,574.6,811.8,Saprolite / Residual Clay Over Granite,2.47,Granitic Gneiss with Heavy Weathering Shell,5,Denudational Hill Slope,Tea Estate Line Quarters & Montane Grassland,1,0.656,49.8,222.9,2.95,0.807,4.26,-0.277,143.6,94.4,1061.8,14935.6,Very High,VALID,4
SMP-POS-00774,30.38459,79.74032,2021-02-07T10:00:00,2021,Uttarakhand,Chamoli,Himalayas,1,CRITICAL,0.956,0.891,5713.342329112802,48.79,321.23,-0.5863670849986645,0.07201522463792986,-0.062143309312071404,5.892179537302999,9.74,0.0,0.0,0.0,0.0,0.0,0.0,5.8,16.6,16.6,16.6,Massive Migmatite / Quartzite & Hanging Glacier Ice,4.1,Higher Himalayan Crystallines (Vaikrita Group Gneiss),3,Glaciated Cirque Wall & Deep V-Shaped Gorge,Permafrost / Bare Rock & Alpine Meadow,2,0.633,18.0,368.6,1.07,0.903,6.72,-0.272,21.5,3500.0,4319.7,35732.9,Very High,VALID,4
SMP-POS-02619,14.36624,74.58467,2024-07-16T08:30:00,2024,Karnataka,Uttara Kannada,Western Ghats,1,CRITICAL,0.975,0.497,50.0,49.78,242.51,0.22294292894019552,-0.04296690902908196,-0.3685975763431511,6.587643451444839,5.41,2.1,4.8,10.8,40.2,95.8,198.2,287.6,435.5,757.5,1343.3,Laterite Over Crystalline Gneiss,3.5,Peninsular Gneiss Overlain by Deep Laterite Soil,5,Coastal Hill Foot & Gangavali River Scour,National Highway NH-66 Corridor & Scrub,2,0.396,23.5,340.2,8.14,0.797,3.39,-0.288,222.8,5.5,445.1,7290.0,Very High,VALID,4
SMP-NEG-00607,31.05529,77.08929,2017-11-15T12:00:00,2017,Himachal Pradesh,Shimla,Himalayas,0,LOW,0.196,3.524,1595.3544427833253,4.07,85.33,-0.007162965458364785,0.0,0.0,0.4251810884282705,4.74,0.7,2.6,8.6,13.4,36.6,68.2,109.2,179.6,299.3,456.7,Residual Sandy Loam Over Crystalline Rock,0.8,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.82,651.9,172.6,44.41,0.1,0.06,0.014,28.2,5177.8,1198.6,8286.6,Low,VALID,4
SMP-NEG-02102,31.07291,77.10691,2022-02-15T12:00:00,2022,Himachal Pradesh,Shimla,Himalayas,0,LOW,0.12,4.582,1399.9562817173821,4.7,108.36,-0.027509987275413334,0.0,0.0,0.2,4.81,1.4,4.0,8.1,11.4,26.0,50.1,76.9,154.7,211.9,379.2,Residual Sandy Loam Over Crystalline Rock,0.55,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.801,1791.2,56.2,21.74,0.125,0.41,0.021,42.5,1230.7,2889.7,6587.8,Low,VALID,4
SMP-POS-00037,24.78933,93.62226,2022-06-30T00:30:00,2022,Manipur,Noney,Himalayas,1,HIGH,0.969,1.074,397.0452723636755,32.67,213.79,0.002336860046394995,-0.06603449797046729,-0.23722760730597314,3.3930845369475544,7.37,0.0,0.0,0.0,1.3,3.6,13.1,28.8,46.3,164.4,253.1,Weathered Shale / Siltstone Colluvium,2.78,Disang Group Splintery Shale & Siltstone,5,Ijei River Valley Slope Cut,Railway Yard Infrastructure & Secondary Bamboo,2,0.404,13.3,128.1,6.04,0.942,4.73,-0.505,85.2,103.9,161.5,21086.7,Very High,VALID,4
SMP-POS-00968,14.35984,74.59215,2024-07-16T08:30:00,2024,Karnataka,Uttara Kannada,Western Ghats,1,CRITICAL,0.822,0.724,138.3266769659309,50.7,273.79,-0.17703954899778584,-0.34746798520783306,-0.30026601560526467,6.129311601467822,12.56,1.7,3.8,8.5,31.6,75.3,155.8,226.0,342.3,595.4,1055.9,Laterite Over Crystalline Gneiss,2.1,Peninsular Gneiss Overlain by Deep Laterite Soil,5,Coastal Hill Foot & Gangavali River Scour,National Highway NH-66 Corridor & Scrub,3,0.402,40.4,270.6,7.99,0.829,3.86,-0.205,210.6,4.2,755.1,6158.9,Very High,VALID,4
SMP-NEG-02070,11.42253,76.31753,2023-11-15T12:00:00,2023,Kerala,Malappuram,Western Ghats,0,LOW,0.051,4.116,101.69978393831082,1.64,200.24,-0.006455828758562997,0.0,0.0,0.2,5.8,0.9,3.4,13.1,24.3,45.9,59.3,101.8,159.4,271.1,435.0,Residual Sandy Loam Over Crystalline Rock,0.99,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.699,596.5,143.5,18.22,0.195,-0.01,-0.004,22.4,1736.2,11207.9,20949.6,Low,VALID,4
SMP-POS-01585,27.58727,88.54136,2023-10-04T01:30:00,2023,Sikkim,Mangan,Himalayas,1,CRITICAL,0.793,0.826,1630.305866567514,42.82,165.94,-0.2620227333428229,-0.1729670269448198,-0.45025713658464744,5.345021263316496,8.33,0.1,0.5,2.5,7.2,9.8,12.1,12.2,13.1,55.3,73.2,Glacio-Fluvial Gravel & Schist Bedrock,2.46,Daling Group Chlorite-Sericite Schist & Gneiss,4,Confluence Terrace & Deep Fluvial Gorge,Township & Hydroelectric Dam Infrastructure,3,0.661,8.3,598.6,0.78,0.957,5.74,-0.305,352.0,22.1,77.7,12397.7,Very High,VALID,4
SMP-NEG-02152,30.35439,79.70439,2023-02-15T12:00:00,2023,Uttarakhand,Chamoli,Himalayas,0,LOW,0.066,4.356,3500.0,8.91,291.43,-0.022909032513667906,0.0,0.0,0.7177569759741793,2.61,0.4,4.5,6.5,14.8,36.4,64.5,81.8,159.2,268.5,414.7,Residual Sandy Loam Over Crystalline Rock,1.2,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.668,582.5,74.1,20.19,0.051,0.37,-0.011,44.8,2775.7,9039.0,31941.1,Low,VALID,4
SMP-POS-01198,10.15314,77.01222,2020-08-06T22:45:00,2020,Kerala,Idukki,Western Ghats,1,CRITICAL,0.819,0.797,1633.322583770036,38.84,230.06,-0.3422870128723842,0.04723272899303155,-0.752120059385516,4.336470149486825,5.08,1.5,5.2,18.2,42.6,93.9,165.2,232.4,424.2,514.8,727.3,Saprolite / Residual Clay Over Granite,3.52,Granitic Gneiss with Heavy Weathering Shell,4,Denudational Hill Slope,Tea Estate Line Quarters & Montane Grassland,1,0.6,62.4,166.4,2.92,0.86,3.55,-0.492,180.4,46.0,359.4,10885.5,Very High,VALID,4
SMP-NEG-01378,23.68595,92.67595,2016-12-15T12:00:00,2016,Mizoram,Aizawl,Himalayas,0,LOW,0.044,3.628,502.8405559810867,6.77,349.63,0.013094752348790656,0.0,0.0,0.7446973507482619,3.4,0.5,6.0,12.9,20.2,42.3,52.0,80.6,152.6,246.0,298.2,Residual Sandy Loam Over Crystalline Rock,0.58,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.848,1167.5,52.4,44.55,0.073,-0.45,0.003,37.4,3683.8,7039.5,21516.5,Low,VALID,4
SMP-POS-00279,14.36343,74.58134,2024-07-16T08:30:00,2024,Karnataka,Uttara Kannada,Western Ghats,1,CRITICAL,0.902,0.63,75.18927439779495,48.14,278.08,-0.33108161484665344,-0.5808352880455318,-0.5068942714035075,5.302067726227924,13.59,1.8,4.1,9.2,34.3,81.8,169.1,245.4,371.6,646.3,1146.2,Laterite Over Crystalline Gneiss,2.38,Peninsular Gneiss Overlain by Deep Laterite Soil,5,Coastal Hill Foot & Gangavali River Scour,National Highway NH-66 Corridor & Scrub,3,0.325,34.2,302.5,6.85,0.843,3.86,-0.272,189.8,8.0,519.0,7253.4,Very High,VALID,4
SMP-POS-01269,30.7315,79.06737,2013-06-16T18:30:00,2013,Uttarakhand,Rudraprayag,Himalayas,1,CRITICAL,0.978,0.675,3534.544727635142,40.11,162.67,-0.38600022778221693,0.010277983164972637,-0.43262648478387156,5.2740273242489355,8.45,4.6,16.8,31.1,68.2,131.0,152.2,175.7,209.0,211.5,215.9,Glacial Till & Colluvial Boulders,5.09,Central Crystalline Biotite Gneiss & Granulite,4,Moraine Ridge & Glacio-Fluvial Outwash Plain,Bare Rock / Sparse Glacial Moraine & Town,2,0.446,25.6,304.4,1.52,0.935,6.41,-0.48,112.3,41.0,225.1,15495.8,Very High,VALID,4
SMP-NEG-01373,30.70097,79.03297,2018-01-15T12:00:00,2018,Uttarakhand,Rudraprayag,Himalayas,0,LOW,0.051,4.625,2927.6245725422814,2.46,9.52,-0.036454622040094954,0.0,0.0,0.2,4.67,1.8,2.4,12.2,14.8,27.4,51.9,68.8,132.9,209.1,331.3,Residual Sandy Loam Over Crystalline Rock,0.68,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.86,2859.6,44.3,33.41,0.114,0.66,-0.076,84.0,1918.7,10881.2,20241.5,Low,VALID,4
SMP-POS-01442,27.5811,88.54042,2023-10-04T01:30:00,2023,Sikkim,Mangan,Himalayas,1,HIGH,0.966,0.915,1700.7874623595183,39.14,153.79,-0.41174119209805743,-0.07026652164217867,-0.25055490598614005,4.689846347488299,10.12,0.1,0.6,2.8,8.0,10.9,13.4,13.5,14.6,61.5,81.6,Glacio-Fluvial Gravel & Schist Bedrock,2.41,Daling Group Chlorite-Sericite Schist & Gneiss,4,Confluence Terrace & Deep Fluvial Gorge,Township & Hydroelectric Dam Infrastructure,1,0.412,10.6,708.9,0.9,0.946,5.54,-0.403,511.6,8.9,79.4,13212.5,Very High,VALID,4
SMP-NEG-02518,31.18087,77.21487,2018-01-15T12:00:00,2018,Himachal Pradesh,Shimla,Himalayas,0,LOW,0.235,2.796,1801.2073510413684,9.43,325.2,-0.006754147930580637,0.0,0.0,0.684324873271172,4.65,3.4,6.0,14.8,21.6,42.0,50.7,68.8,92.1,189.5,272.3,Residual Sandy Loam Over Crystalline Rock,0.63,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.837,2500.3,218.7,36.64,0.104,0.24,0.045,67.5,3961.8,1494.1,29562.2,Low,VALID,4
SMP-NEG-00659,31.14876,77.18276,2021-11-15T12:00:00,2021,Himachal Pradesh,Shimla,Himalayas,0,LOW,0.08,3.133,1561.3458239054291,2.75,109.29,-0.025812276689779527,0.0,0.0,0.4082121365273665,4.14,2.8,7.2,12.5,25.7,36.8,64.4,94.7,144.8,193.9,329.8,Residual Sandy Loam Over Crystalline Rock,0.53,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.817,1027.1,11.1,19.21,0.113,-0.54,0.027,81.7,5218.8,1121.9,4996.6,Low,VALID,4
SMP-NEG-01963,23.70285,92.69285,2018-03-15T12:00:00,2018,Mizoram,Aizawl,Himalayas,0,LOW,0.156,4.698,639.9642878251075,7.98,277.99,-0.019548804407879216,0.0,0.0,0.5925617603630471,5.39,1.1,1.2,4.1,10.4,31.7,43.2,71.9,111.1,194.3,374.2,Residual Sandy Loam Over Crystalline Rock,1.05,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.699,3266.3,37.4,32.17,0.21,-0.12,-0.003,29.8,5670.8,10390.1,17466.9,Low,VALID,4
SMP-NEG-02128,31.17733,77.21133,2017-01-15T12:00:00,2017,Himachal Pradesh,Shimla,Himalayas,0,LOW,0.177,4.328,1421.8997639873885,8.07,249.33,0.02850584809209051,0.0,0.0,0.6621558330187343,4.26,3.9,7.5,16.0,25.8,30.8,54.0,97.1,161.3,247.8,398.6,Residual Sandy Loam Over Crystalline Rock,0.79,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.848,1469.7,54.9,42.21,0.174,-0.14,0.046,123.0,5173.8,2616.9,22954.9,Low,VALID,4
SMP-NEG-01354,10.1781,77.0321,2023-11-15T12:00:00,2023,Kerala,Idukki,Western Ghats,0,LOW,0.184,3.657,1028.5259800293445,6.74,203.43,-0.015241733610192,0.0,0.0,0.6037539011942827,4.13,1.6,2.2,10.9,24.9,34.3,59.9,94.0,131.1,199.6,301.3,Residual Sandy Loam Over Crystalline Rock,0.9,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.762,2479.5,16.2,18.69,0.077,-0.38,0.001,136.0,552.0,6997.0,16450.9,Low,VALID,4
SMP-POS-02203,14.36377,74.57862,2024-07-16T08:30:00,2024,Karnataka,Uttara Kannada,Western Ghats,1,CRITICAL,0.88,0.624,130.2501918178045,52.23,273.22,-0.16439279556461212,-0.16784196836526713,-0.11830587813464094,5.983036156903475,4.5,1.8,4.1,9.2,34.2,81.4,168.5,244.4,370.2,643.8,1141.8,Laterite Over Crystalline Gneiss,2.61,Peninsular Gneiss Overlain by Deep Laterite Soil,5,Coastal Hill Foot & Gangavali River Scour,National Highway NH-66 Corridor & Scrub,1,0.625,38.7,323.4,6.83,0.817,3.73,-0.341,194.1,11.1,440.9,7128.6,Very High,VALID,4
SMP-POS-00652,10.15795,77.01229,2020-08-06T22:45:00,2020,Kerala,Idukki,Western Ghats,1,CRITICAL,0.922,0.449,1815.0484203743947,48.84,244.99,0.2589962810573109,-0.5170032491296048,-0.3170837665666133,6.191725629311427,8.12,1.9,6.4,22.3,52.1,114.9,202.2,284.4,519.1,629.9,889.9,Saprolite / Residual Clay Over Granite,3.35,Granitic Gneiss with Heavy Weathering Shell,5,Denudational Hill Slope,Tea Estate Line Quarters & Montane Grassland,1,0.566,40.5,249.8,3.26,0.85,3.74,-0.365,229.6,78.1,806.9,10179.0,Very High,VALID,4
